@relation BioHBioHBioHBioHBioHBioH-User-13-Horizontalvali/BioHBioHBioHBioHBioHBioH-User-13-Horizontalvali_3.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.367,0.633,0.367,0.633,0.000,1.000,0.000,1.000,0.489,0.511,0.489,0.511,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.710,0.290,0.710,0.290,0.000,1.000,0.000,1.000,0.606,0.394,0.606,0.394,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.710,0.290,0.710,0.290,0.000,1.000,0.000,1.000,0.606,0.394,0.606,0.394,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,0
0.367,0.633,0.367,0.633,0.000,1.000,0.000,1.000,0.489,0.511,0.489,0.511,0
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.002,0.998,0.002,0.998,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.367,0.633,0.367,0.633,0.000,1.000,0.000,1.000,0.489,0.511,0.489,0.511,1
0.710,0.290,0.710,0.290,0.000,1.000,0.000,1.000,0.606,0.394,0.606,0.394,1
0.500,0.500,0.500,0.500,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.710,0.290,0.710,0.290,0.000,1.000,0.000,1.000,0.606,0.394,0.606,0.394,1
0.420,0.580,0.420,0.580,0.000,1.000,0.000,1.000,0.625,0.375,0.625,0.375,1
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.487,0.513,0.487,0.513,0
0.435,0.565,0.435,0.565,0.000,1.000,0.000,1.000,0.651,0.349,0.651,0.349,0
