@relation OrigOrigOrigOrigOrigOrig-User-23-Horizontaltest/OrigOrigOrigOrigOrigOrig-User-23-Horizontaltest_9.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.113,0.887,0.113,0.887,0
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.908,0.092,0.908,0.092,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.424,0.576,0.424,0.576,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.309,0.691,0.309,0.691,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.190,0.810,0.190,0.810,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.597,0.403,0.597,0.403,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.215,0.785,0.215,0.785,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.995,0.005,0.995,0.005,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.464,0.536,0.464,0.536,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.979,0.021,0.979,0.021,0
0.999,0.001,0.999,0.001,0.000,1.000,0.000,1.000,0.165,0.835,0.165,0.835,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.989,0.011,0.989,0.011,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.991,0.009,0.991,0.009,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.696,0.304,0.696,0.304,0
0.999,0.001,0.999,0.001,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.205,0.795,0.205,0.795,0
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.022,0.978,0.022,0.978,0
0.999,0.001,0.999,0.001,0.000,1.000,0.000,1.000,0.041,0.959,0.041,0.959,0
0.999,0.001,0.999,0.001,0.000,1.000,0.000,1.000,0.020,0.980,0.020,0.980,0
0.999,0.001,0.999,0.001,0.000,1.000,0.000,1.000,0.023,0.977,0.023,0.977,0
0.999,0.001,0.999,0.001,0.000,1.000,0.000,1.000,0.012,0.988,0.012,0.988,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.801,0.199,0.801,0.199,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.981,0.019,0.981,0.019,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.001,0.999,0.001,0.999,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.832,0.168,0.832,0.168,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.822,0.178,0.822,0.178,0
