@relation BioHBioHBioHBioHBioHBioH-User-40-Horizontalvali/BioHBioHBioHBioHBioHBioH-User-40-Horizontalvali_2.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.441,0.559,0.441,0.559,0.000,1.000,0.000,1.000,0.153,0.847,0.153,0.847,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.914,0.086,0.914,0.086,0
0.426,0.574,0.426,0.574,0.000,1.000,0.000,1.000,0.144,0.856,0.144,0.856,0
0.700,0.300,0.700,0.300,0.000,1.000,0.000,1.000,0.295,0.705,0.295,0.705,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.306,0.694,0.306,0.694,0
0.441,0.559,0.441,0.559,0.000,1.000,0.000,1.000,0.153,0.847,0.153,0.847,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.741,0.259,0.741,0.259,0
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.754,0.246,0.754,0.246,0
0.500,0.500,0.500,0.500,0.000,1.000,0.000,1.000,0.190,0.810,0.190,0.810,0
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.263,0.737,0.263,0.737,0
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.109,0.891,0.109,0.891,0
0.441,0.559,0.441,0.559,0.000,1.000,0.000,1.000,0.153,0.847,0.153,0.847,0
0.441,0.559,0.441,0.559,0.000,1.000,0.000,1.000,0.153,0.847,0.153,0.847,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.082,0.918,0.082,0.918,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.180,0.820,0.180,0.820,1
0.417,0.583,0.417,0.583,0.000,1.000,0.000,1.000,0.276,0.724,0.276,0.724,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.719,0.281,0.719,0.281,1
0.426,0.574,0.426,0.574,0.000,1.000,0.000,1.000,0.144,0.856,0.144,0.856,1
0.231,0.769,0.231,0.769,0.000,1.000,0.000,1.000,0.104,0.896,0.104,0.896,1
0.333,0.667,0.333,0.667,0.000,1.000,0.000,1.000,0.123,0.877,0.123,0.877,1
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.109,0.891,0.109,0.891,1
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.154,0.846,0.154,0.846,1
0.333,0.667,0.333,0.667,0.000,1.000,0.000,1.000,0.131,0.869,0.131,0.869,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.719,0.281,0.719,0.281,1
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.109,0.891,0.109,0.891,1
0.231,0.769,0.231,0.769,0.000,1.000,0.000,1.000,0.104,0.896,0.104,0.896,1
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.109,0.891,0.109,0.891,1
0.441,0.559,0.441,0.559,0.000,1.000,0.000,1.000,0.153,0.847,0.153,0.847,1
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,1
0.625,0.375,0.625,0.375,0.000,1.000,0.000,1.000,0.205,0.795,0.205,0.795,0
0.214,0.786,0.214,0.786,0.000,1.000,0.000,1.000,0.137,0.863,0.137,0.863,0
0.600,0.400,0.600,0.400,0.000,1.000,0.000,1.000,0.454,0.546,0.454,0.546,0
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0
0.459,0.541,0.459,0.541,0.000,1.000,0.000,1.000,0.182,0.818,0.182,0.818,0
0.625,0.375,0.625,0.375,0.000,1.000,0.000,1.000,0.205,0.795,0.205,0.795,0
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.270,0.730,0.270,0.730,0
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.324,0.676,0.324,0.676,0
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.272,0.728,0.272,0.728,0
0.214,0.786,0.214,0.786,0.000,1.000,0.000,1.000,0.137,0.863,0.137,0.863,0
0.667,0.333,0.667,0.333,0.000,1.000,0.000,1.000,0.193,0.807,0.193,0.807,0
0.286,0.714,0.286,0.714,0.000,1.000,0.000,1.000,0.128,0.872,0.128,0.872,1
0.286,0.714,0.286,0.714,0.000,1.000,0.000,1.000,0.128,0.872,0.128,0.872,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.121,0.879,0.121,0.879,1
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.267,0.733,0.267,0.733,1
0.500,0.500,0.500,0.500,0.000,1.000,0.000,1.000,0.128,0.872,0.128,0.872,1
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.423,0.577,0.423,0.577,1
0.417,0.583,0.417,0.583,0.000,1.000,0.000,1.000,0.121,0.879,0.121,0.879,1
0.286,0.714,0.286,0.714,0.000,1.000,0.000,1.000,0.128,0.872,0.128,0.872,1
0.334,0.666,0.334,0.666,0.000,1.000,0.000,1.000,0.645,0.355,0.645,0.355,1
0.625,0.375,0.625,0.375,0.000,1.000,0.000,1.000,0.205,0.795,0.205,0.795,1
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.551,0.449,0.551,0.449,1
0.500,0.500,0.500,0.500,0.000,1.000,0.000,1.000,0.133,0.867,0.133,0.867,1
0.214,0.786,0.214,0.786,0.000,1.000,0.000,1.000,0.120,0.880,0.120,0.880,1
0.286,0.714,0.286,0.714,0.000,1.000,0.000,1.000,0.128,0.872,0.128,0.872,1
0.459,0.541,0.459,0.541,0.000,1.000,0.000,1.000,0.182,0.818,0.182,0.818,1
0.417,0.583,0.417,0.583,0.000,1.000,0.000,1.000,0.272,0.728,0.272,0.728,1
0.500,0.500,0.500,0.500,0.000,1.000,0.000,1.000,0.128,0.872,0.128,0.872,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.252,0.748,0.252,0.748,1
0.167,0.833,0.167,0.833,0.000,1.000,0.000,1.000,0.096,0.904,0.096,0.904,0
0.429,0.571,0.429,0.571,0.000,1.000,0.000,1.000,0.111,0.889,0.111,0.889,0
0.200,0.800,0.200,0.800,0.000,1.000,0.000,1.000,0.273,0.727,0.273,0.727,0
0.429,0.571,0.429,0.571,0.000,1.000,0.000,1.000,0.111,0.889,0.111,0.889,0
0.429,0.571,0.429,0.571,0.000,1.000,0.000,1.000,0.111,0.889,0.111,0.889,0
0.600,0.400,0.600,0.400,0.000,1.000,0.000,1.000,0.432,0.568,0.432,0.568,0
0.750,0.250,0.750,0.250,0.000,1.000,0.000,1.000,0.147,0.853,0.147,0.853,0
0.200,0.800,0.200,0.800,0.000,1.000,0.000,1.000,0.273,0.727,0.273,0.727,0
0.200,0.800,0.200,0.800,0.000,1.000,0.000,1.000,0.273,0.727,0.273,0.727,0
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.390,0.610,0.390,0.610,0
0.233,0.767,0.233,0.767,0.000,1.000,0.000,1.000,0.079,0.921,0.079,0.921,0
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.307,0.693,0.307,0.693,1
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.403,0.597,0.403,0.597,1
0.333,0.667,0.333,0.667,0.000,1.000,0.000,1.000,0.105,0.895,0.105,0.895,1
0.167,0.833,0.167,0.833,0.000,1.000,0.000,1.000,0.096,0.904,0.096,0.904,1
0.750,0.250,0.750,0.250,0.000,1.000,0.000,1.000,0.147,0.853,0.147,0.853,1
0.233,0.767,0.233,0.767,0.000,1.000,0.000,1.000,0.079,0.921,0.079,0.921,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.661,0.339,0.661,0.339,1
0.417,0.583,0.417,0.583,0.000,1.000,0.000,1.000,0.077,0.923,0.077,0.923,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.228,0.772,0.228,0.772,1
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.208,0.792,0.208,0.792,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.307,0.693,0.307,0.693,1
0.429,0.571,0.429,0.571,0.000,1.000,0.000,1.000,0.111,0.889,0.111,0.889,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.307,0.693,0.307,0.693,1
0.167,0.833,0.167,0.833,0.000,1.000,0.000,1.000,0.096,0.904,0.096,0.904,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.101,0.899,0.101,0.899,1
0.700,0.300,0.700,0.300,0.000,1.000,0.000,1.000,0.218,0.782,0.218,0.782,1
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.857,0.143,0.857,0.143,1
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.150,0.850,0.150,0.850,0
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.595,0.405,0.595,0.405,0
0.667,0.333,0.667,0.333,0.000,1.000,0.000,1.000,0.227,0.773,0.227,0.773,0
0.364,0.636,0.364,0.636,0.000,1.000,0.000,1.000,0.139,0.861,0.139,0.861,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.267,0.733,0.267,0.733,0
0.472,0.528,0.472,0.528,0.000,1.000,0.000,1.000,0.201,0.799,0.201,0.799,0
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.636,0.364,0.636,0.364,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.651,0.349,0.651,0.349,0
