@relation BioHBioHBioHBioHBioHBioH-User-1-Scrollingvali/BioHBioHBioHBioHBioHBioH-User-1-Scrollingvali_7.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.003,0.997,0.003,0.997,0.000,1.000,0.000,1.000,0.003,0.997,0.003,0.997,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.778,0.222,0.778,0.222,0
0.902,0.098,0.902,0.098,1.000,0.000,1.000,0.000,0.289,0.711,0.289,0.711,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.778,0.222,0.778,0.222,0
0.143,0.857,0.143,0.857,0.000,1.000,0.000,1.000,0.030,0.970,0.030,0.970,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.778,0.222,0.778,0.222,0
0.902,0.098,0.902,0.098,1.000,0.000,1.000,0.000,0.289,0.711,0.289,0.711,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.778,0.222,0.778,0.222,0
0.902,0.098,0.902,0.098,1.000,0.000,1.000,0.000,0.289,0.711,0.289,0.711,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.778,0.222,0.778,0.222,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.778,0.222,0.778,0.222,0
0.902,0.098,0.902,0.098,1.000,0.000,1.000,0.000,0.289,0.711,0.289,0.711,0
0.393,0.607,0.393,0.607,0.000,1.000,0.000,1.000,0.061,0.939,0.061,0.939,0
0.143,0.857,0.143,0.857,0.000,1.000,0.000,1.000,0.030,0.970,0.030,0.970,0
0.902,0.098,0.902,0.098,1.000,0.000,1.000,0.000,0.289,0.711,0.289,0.711,0
0.143,0.857,0.143,0.857,0.000,1.000,0.000,1.000,0.030,0.970,0.030,0.970,0
0.902,0.098,0.902,0.098,1.000,0.000,1.000,0.000,0.289,0.711,0.289,0.711,0
0.393,0.607,0.393,0.607,0.000,1.000,0.000,1.000,0.061,0.939,0.061,0.939,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.778,0.222,0.778,0.222,0
0.393,0.607,0.393,0.607,0.000,1.000,0.000,1.000,0.061,0.939,0.061,0.939,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.778,0.222,0.778,0.222,0
0.902,0.098,0.902,0.098,1.000,0.000,1.000,0.000,0.289,0.711,0.289,0.711,0
0.393,0.607,0.393,0.607,0.000,1.000,0.000,1.000,0.061,0.939,0.061,0.939,1
0.003,0.997,0.003,0.997,0.000,1.000,0.000,1.000,0.401,0.599,0.401,0.599,1
0.042,0.958,0.042,0.958,0.000,1.000,0.000,1.000,0.013,0.987,0.013,0.987,1
0.003,0.997,0.003,0.997,0.000,1.000,0.000,1.000,0.090,0.910,0.090,0.910,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.066,0.934,0.066,0.934,1
