@relation BioHBioHBioHBioHBioHBioH-User-1-Scrollingtest/BioHBioHBioHBioHBioHBioH-User-1-Scrollingtest_5.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.848,0.152,0.848,0.152,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.848,0.152,0.848,0.152,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.864,0.136,0.864,0.136,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.848,0.152,0.848,0.152,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.848,0.152,0.848,0.152,0
0.444,0.556,0.444,0.556,0.000,1.000,0.000,1.000,0.043,0.957,0.043,0.957,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.848,0.152,0.848,0.152,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.848,0.152,0.848,0.152,0
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,0
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,0
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.848,0.152,0.848,0.152,0
0.997,0.003,0.997,0.003,0.000,1.000,0.000,1.000,0.057,0.943,0.057,0.943,0
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,1
0.444,0.556,0.444,0.556,0.000,1.000,0.000,1.000,0.043,0.957,0.043,0.957,1
0.037,0.963,0.037,0.963,0.000,1.000,0.000,1.000,0.020,0.980,0.020,0.980,1
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,1
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,1
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,1
0.907,0.093,0.907,0.093,1.000,0.000,1.000,0.000,0.371,0.629,0.371,0.629,1
0.003,0.997,0.003,0.997,0.000,1.000,0.000,1.000,0.391,0.609,0.391,0.609,1
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,1
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,1
0.444,0.556,0.444,0.556,0.000,1.000,0.000,1.000,0.043,0.957,0.043,0.957,1
0.037,0.963,0.037,0.963,0.000,1.000,0.000,1.000,0.020,0.980,0.020,0.980,1
0.037,0.963,0.037,0.963,0.000,1.000,0.000,1.000,0.020,0.980,0.020,0.980,1
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,1
0.387,0.613,0.387,0.613,0.000,1.000,0.000,1.000,0.084,0.916,0.084,0.916,1
