@relation BioHBioHBioHBioHBioHBioH-User-3-Scrollingvali/BioHBioHBioHBioHBioHBioH-User-3-Scrollingvali_2.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,0.999,0.001,0.999,0.001,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.998,0.002,0.998,0.002,1.000,0.000,1.000,0.000,0.971,0.029,0.971,0.029,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.521,0.479,0.521,0.479,0.000,1.000,0.000,1.000,0.468,0.532,0.468,0.532,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.853,0.147,0.853,0.147,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
0.475,0.525,0.475,0.525,0.000,1.000,0.000,1.000,0.599,0.401,0.599,0.401,0
