@relation InteInteInteInteInteInte-User-29-Horizontalvali/InteInteInteInteInteInte-User-29-Horizontalvali_9.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.003,0.997,0.003,0.997,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,0.807,0.193,0.807,0.193,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.997,0.003,0.997,0.003,0.000,1.000,0.000,1.000,0.092,0.908,0.092,0.908,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,0.974,0.026,0.974,0.026,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.997,0.003,0.997,0.003,0.000,1.000,0.000,1.000,0.867,0.133,0.867,0.133,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,0.829,0.171,0.829,0.171,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,0.989,0.011,0.989,0.011,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,0.990,0.010,0.990,0.010,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,0.982,0.018,0.982,0.018,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.997,0.003,0.997,0.003,1.000,0.000,1.000,0.000,0.807,0.193,0.807,0.193,0
0.003,0.997,0.003,0.997,1.000,0.000,1.000,0.000,0.260,0.740,0.260,0.740,0
0.997,0.003,0.997,0.003,0.000,1.000,0.000,1.000,0.315,0.685,0.315,0.685,0
