@relation BioHBioHBioHBioHBioHBioH-User-21-Horizontaltest/BioHBioHBioHBioHBioHBioH-User-21-Horizontaltest_8.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.500,0.500,0.500,0.500,0.000,1.000,0.000,1.000,0.480,0.520,0.480,0.520,0
0.002,0.998,0.002,0.998,1.000,0.000,1.000,0.000,0.732,0.268,0.732,0.268,0
0.636,0.364,0.636,0.364,1.000,0.000,1.000,0.000,0.638,0.362,0.638,0.362,0
0.666,0.334,0.666,0.334,0.000,1.000,0.000,1.000,0.704,0.296,0.704,0.296,0
0.636,0.364,0.636,0.364,1.000,0.000,1.000,0.000,0.638,0.362,0.638,0.362,0
0.346,0.654,0.346,0.654,0.000,1.000,0.000,1.000,0.404,0.596,0.404,0.596,0
0.235,0.765,0.235,0.765,0.000,1.000,0.000,1.000,0.254,0.746,0.254,0.746,0
0.125,0.875,0.125,0.875,0.000,1.000,0.000,1.000,0.338,0.662,0.338,0.662,0
0.682,0.318,0.682,0.318,0.000,1.000,0.000,1.000,0.373,0.627,0.373,0.627,0
0.760,0.240,0.760,0.240,1.000,0.000,1.000,0.000,0.674,0.326,0.674,0.326,0
0.682,0.318,0.682,0.318,0.000,1.000,0.000,1.000,0.373,0.627,0.373,0.627,0
0.760,0.240,0.760,0.240,1.000,0.000,1.000,0.000,0.674,0.326,0.674,0.326,0
0.235,0.765,0.235,0.765,0.000,1.000,0.000,1.000,0.175,0.825,0.175,0.825,0
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.092,0.908,0.092,0.908,0
0.500,0.500,0.500,0.500,1.000,0.000,1.000,0.000,0.903,0.097,0.903,0.097,0
0.666,0.334,0.666,0.334,1.000,0.000,1.000,0.000,0.379,0.621,0.379,0.621,0
0.235,0.765,0.235,0.765,0.000,1.000,0.000,1.000,0.254,0.746,0.254,0.746,1
0.154,0.846,0.154,0.846,0.000,1.000,0.000,1.000,0.368,0.632,0.368,0.632,1
0.682,0.318,0.682,0.318,0.000,1.000,0.000,1.000,0.373,0.627,0.373,0.627,1
0.760,0.240,0.760,0.240,1.000,0.000,1.000,0.000,0.674,0.326,0.674,0.326,1
0.333,0.667,0.333,0.667,0.000,1.000,0.000,1.000,0.277,0.723,0.277,0.723,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.370,0.630,0.370,0.630,1
0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.042,0.958,0.042,0.958,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.010,0.990,0.010,0.990,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.027,0.973,0.027,0.973,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.038,0.962,0.038,0.962,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.003,0.997,0.003,0.997,1
0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.251,0.749,0.251,0.749,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.052,0.948,0.052,0.948,1
0.154,0.846,0.154,0.846,0.000,1.000,0.000,1.000,0.368,0.632,0.368,0.632,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.017,0.983,0.017,0.983,1
0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.209,0.791,0.209,0.791,1
0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.042,0.958,0.042,0.958,1
0.235,0.765,0.235,0.765,0.000,1.000,0.000,1.000,0.254,0.746,0.254,0.746,1
0.154,0.846,0.154,0.846,0.000,1.000,0.000,1.000,0.368,0.632,0.368,0.632,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.387,0.613,0.387,0.613,1
0.154,0.846,0.154,0.846,0.000,1.000,0.000,1.000,0.368,0.632,0.368,0.632,1
0.636,0.364,0.636,0.364,1.000,0.000,1.000,0.000,0.638,0.362,0.638,0.362,1
0.998,0.002,0.998,0.002,0.000,1.000,0.000,1.000,0.634,0.366,0.634,0.366,1
0.200,0.800,0.200,0.800,0.000,1.000,0.000,1.000,0.316,0.684,0.316,0.684,1
0.346,0.654,0.346,0.654,0.000,1.000,0.000,1.000,0.404,0.596,0.404,0.596,1
0.636,0.364,0.636,0.364,1.000,0.000,1.000,0.000,0.638,0.362,0.638,0.362,1
0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.062,0.938,0.062,0.938,1
0.682,0.318,0.682,0.318,0.000,1.000,0.000,1.000,0.373,0.627,0.373,0.627,1
0.346,0.654,0.346,0.654,0.000,1.000,0.000,1.000,0.404,0.596,0.404,0.596,1
0.125,0.875,0.125,0.875,0.000,1.000,0.000,1.000,0.338,0.662,0.338,0.662,1
0.100,0.900,0.100,0.900,0.000,1.000,0.000,1.000,0.218,0.782,0.218,0.782,1
0.200,0.800,0.200,0.800,0.000,1.000,0.000,1.000,0.248,0.752,0.248,0.752,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.011,0.989,0.011,0.989,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.010,0.990,0.010,0.990,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.251,0.749,0.251,0.749,1
0.002,0.998,0.002,0.998,0.000,1.000,0.000,1.000,0.014,0.986,0.014,0.986,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.015,0.985,0.015,0.985,1
