@relation InteInteInteInteInteInte-User-26-Scrollingtest/InteInteInteInteInteInte-User-26-Scrollingtest_1.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.776,0.224,0.776,0.224,0
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.374,0.626,0.374,0.626,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.773,0.227,0.773,0.227,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.988,0.012,0.988,0.012,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.980,0.020,0.980,0.020,0
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.307,0.693,0.307,0.693,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.918,0.082,0.918,0.082,0
0.004,0.996,0.004,0.996,1.000,0.000,1.000,0.000,0.936,0.064,0.936,0.064,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.925,0.075,0.925,0.075,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.995,0.005,0.995,0.005,0
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.806,0.194,0.806,0.194,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.989,0.011,0.989,0.011,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.972,0.028,0.972,0.028,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.978,0.022,0.978,0.022,0
0.996,0.004,0.996,0.004,1.000,0.000,1.000,0.000,0.917,0.083,0.917,0.083,0
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.862,0.138,0.862,0.138,1
0.996,0.004,0.996,0.004,0.000,1.000,0.000,1.000,0.453,0.547,0.453,0.547,1
0.004,0.996,0.004,0.996,1.000,0.000,1.000,0.000,0.829,0.171,0.829,0.171,1
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.251,0.749,0.251,0.749,1
0.004,0.996,0.004,0.996,1.000,0.000,1.000,0.000,0.889,0.111,0.889,0.111,1
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.352,0.648,0.352,0.648,1
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.605,0.395,0.605,0.395,1
0.004,0.996,0.004,0.996,1.000,0.000,1.000,0.000,0.929,0.071,0.929,0.071,1
0.004,0.996,0.004,0.996,1.000,0.000,1.000,0.000,0.673,0.327,0.673,0.327,1
0.004,0.996,0.004,0.996,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1
