@relation BioHBioHBioHBioHBioHBioH-User-1-Horizontalvali/BioHBioHBioHBioHBioHBioH-User-1-Horizontalvali_2.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.378,0.622,0.378,0.622,0.000,1.000,0.000,1.000,0.647,0.353,0.647,0.353,0
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.395,0.605,0.395,0.605,0
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.621,0.379,0.621,0.379,0
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.395,0.605,0.395,0.605,0
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.621,0.379,0.621,0.379,0
0.378,0.622,0.378,0.622,0.000,1.000,0.000,1.000,0.647,0.353,0.647,0.353,0
0.378,0.622,0.378,0.622,0.000,1.000,0.000,1.000,0.647,0.353,0.647,0.353,0
0.378,0.622,0.378,0.622,0.000,1.000,0.000,1.000,0.647,0.353,0.647,0.353,0
1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.495,0.505,0.495,0.505,0
0.997,0.003,0.997,0.003,0.000,1.000,0.000,1.000,0.953,0.047,0.953,0.047,0
0.997,0.003,0.997,0.003,0.000,1.000,0.000,1.000,0.367,0.633,0.367,0.633,0
0.997,0.003,0.997,0.003,0.000,1.000,0.000,1.000,0.367,0.633,0.367,0.633,0
0.378,0.622,0.378,0.622,0.000,1.000,0.000,1.000,0.647,0.353,0.647,0.353,0
0.378,0.622,0.378,0.622,0.000,1.000,0.000,1.000,0.647,0.353,0.647,0.353,1
0.001,0.999,0.001,0.999,0.000,1.000,0.000,1.000,0.550,0.450,0.550,0.450,1
0.378,0.622,0.378,0.622,0.000,1.000,0.000,1.000,0.647,0.353,0.647,0.353,1
